LoanNumber,LoanGuid,LoanFolder,ClosingDate
4.00E+14,b0d41e3d-22a9-4bc8-b6d6-47df0339fd5c,Prospects,
4.00E+14,5081f382-db7d-431c-90e1-699232e91148,Prospects,
4.00E+14,6a4320fa-c94d-4062-a77b-bdcdd4a362fb,Prospects,
4.00E+14,13ba53f6-9f82-4682-a059-d7ee395e23b7,Prospects,
4.00E+14,87770acd-0954-4d5b-8827-a0afccbc7d55,Prospects,
4.00E+14,9bf788d5-77e8-4f8f-8ea0-b324ec564512,Prospects,
4.00E+14,0cf0b6f1-da84-4e9e-8dfb-d21eede21b82,Prospects,
4.00E+14,17f93c33-008f-40e4-9a58-b44d90e97ea2,Prospects,
4.00E+14,c2413548-c7da-471f-af07-e71196a97ab3,Prospects,
4.00E+14,fb7f8c81-e422-4e10-abb9-26368e79595e,Prospects,
4.00E+14,f7a10e57-0ebd-455f-9b72-7574f164c98b,Prospects,
4.00E+14,91967304-182c-4a5a-9069-b9cd6d542ba6,Prospects,
4.00E+14,8cf684f0-d7fc-4293-a982-38c0870902f9,Prospects,
4.00E+14,a530de18-ed86-4aef-b0fa-7d6db3921a9c,Prospects,
4.00E+14,9e450eeb-1033-4c29-87cb-60aa41c4a087,Prospects,
4.00E+14,5018eff6-6eba-4152-b943-a36b37d3c2ff,Prospects,
4.00E+14,cfe485f6-9a37-49cd-be83-370b6f59cabd,Prospects,
4.00E+14,822abf5c-6b7c-4ded-820b-ab490d7b0e28,Prospects,
4.00E+14,4e492cdc-786c-41c0-ae8e-81cffbc75a58,Prospects,
4.00E+14,0b770e51-5c7a-4ae1-9590-da478431bbc3,Prospects,
4.00E+14,b20fa4e0-6296-4ba1-8e59-25c33ad8aa17,Prospects,
4.00E+14,94ee7377-8c45-4dbf-bb9a-a46ac8484329,Prospects,
4.00E+14,78d0dcdc-9488-4920-90c2-531ba27b8131,Prospects,
4.00E+14,44cc11e7-050f-4c1d-94f2-5dec6e0287d2,Prospects,
4.41E+14,4fe8af52-5572-4761-a3a2-0324a6c6bead,Prospects,
4.00E+14,34783083-958f-4d93-8155-9ff736bd8412,Prospects,
4.41E+14,5791706f-fe38-4f5c-863f-d13ba9002580,Prospects,
4.41E+14,c05546dd-e1e8-444f-bb3c-a1a9dbca6fc7,Prospects,
4.00E+14,9317501d-0f33-447f-a389-104ffe330f81,Prospects,
4.00E+14,68c3fd37-b3c7-4a85-92d1-ea74a34b0861,Prospects,
4.00E+14,b965dd5a-10eb-47e9-95f4-8154f265aa2a,Prospects,
4.00E+14,bb5e4633-e5ff-443e-b308-9c736682bf99,Prospects,
4.00E+14,52c64862-d170-451a-b407-6bc8a29ef8dd,Prospects,
4.00E+14,e73b0b74-1633-49f2-ad23-8f0bf32ebbb4,Prospects,
4.00E+14,6b30aa3d-fb0d-41ba-95c2-1d43156c99eb,Prospects,
4.00E+14,60343034-8fb1-403d-837b-847894c475d5,Prospects,
4.00E+14,37c7c9cd-b5c3-425e-b599-0684903b7d62,Prospects,
4.00E+14,2bc65e70-0485-4753-a5e3-3e98b5a37994,Prospects,
4.00E+14,e4127f4a-6728-4630-a671-d8ff155fd93e,Prospects,
4.00E+14,6a64a565-3449-40fa-a7fd-ca25f66c41fa,Prospects,
3.05E+14,b993f76f-ada2-48d0-ac97-ce6beb0a6967,Prospects,
4.00E+14,ea7c0b51-4b37-457b-bfdc-8927d0102197,Prospects,
4.00E+14,87671378-eec6-49e8-a4a1-b8c3a8274217,Prospects,
4.00E+14,1e4bc10d-c9ac-4005-bf0c-313912928b02,Prospects,
4.00E+14,700d1f15-2bfb-4774-8a1b-04544d2387f7,Prospects,
4.00E+14,1375cb64-ff9d-4332-8b00-6a1241a7bca2,Prospects,
4.00E+14,768a645c-90fa-4378-bb12-abceda7892d5,Prospects,
4.00E+14,0ad686ee-3dc6-4830-82fb-4b7187ade15b,Prospects,
4.00E+14,0a654bcd-c870-4c2b-8aed-a271b2551be8,Prospects,
4.00E+14,8905968b-729d-44c1-8dfb-e36ab0616363,Prospects,
4.00E+14,95091222-e2f9-4e23-b3bf-fb39b8699c3e,Prospects,
9.60E+14,ca43520a-3ccd-4f3c-b1f4-67b868f82f81,Prospects,
4.41E+14,3907fa6d-2a63-49d4-8c61-c6da606a602c,Prospects,
4.00E+14,255e6c2e-2175-4633-81fc-05a094ae7df7,Prospects,
4.00E+14,1b54dea8-6fd3-454d-84af-8baf5444fe2e,Prospects,
4.00E+14,764c5c0c-8171-41ef-8330-e2b85d691f22,Prospects,
4.00E+14,4b598d98-9c46-41a5-bcd9-babb473f6840,Prospects,
4.00E+14,3ff6ebe5-d284-4e19-8e49-4b4f62acd291,Prospects,
4.41E+14,6cc1a575-6700-4671-b2e7-30e4bd9f5014,Prospects,
4.00E+14,6b529ecc-fc03-4976-afc0-cb679e835319,Prospects,
4.00E+14,f96843db-64a6-422b-b28d-c9875f33c5c2,Prospects,
4.00E+14,6dda3340-11db-4d0a-a634-4b4054fd9fe8,Prospects,
4.00E+14,7edc4d48-b154-4688-9bef-8491867fdae6,Prospects,
4.00E+14,3c8d74aa-04d9-4e48-a6f8-5e2b5d2a3834,Prospects,
4.00E+14,c107bed8-dd26-4cbb-9428-a7594a9c4be2,Prospects,
4.00E+14,4514c6a6-7579-4dbf-bd14-03ab21ac9dce,Prospects,
4.00E+14,63f27ecd-f565-4b17-a253-364ee23bc241,Prospects,
4.00E+14,71b6dd0b-4b3d-4440-a54a-ebd1263e7a00,Prospects,
4.00E+14,a5dc71c8-b204-4838-af66-ab94960ccf10,Prospects,
4.00E+14,513e3687-a304-439a-b03d-99bf5c7628eb,Prospects,
3.30E+14,675eefbb-5711-43be-ab91-6f0725dc2da3,Prospects,
4.00E+14,49d75d62-1d76-4a73-a2cc-21d0dead445c,Prospects,
4.00E+14,65334b4e-e584-4005-9872-a16f50b760d3,Prospects,
4.00E+14,7de650f4-4e73-41c4-b49a-5b6111b66be3,Prospects,
4.00E+14,3c47205e-eaa0-43fb-9318-9826818e434e,Prospects,
4.00E+14,b8a4f100-287d-44a4-a01a-69f689d10123,Prospects,
4.00E+14,1affaad3-8137-4394-ae3e-d6b5a664d9b4,Prospects,
4.01E+14,d6945686-0e78-45c4-b7a3-386c735cc3cf,Prospects,
4.41E+14,1077ab1a-adf0-4302-91d9-24caf56d4f93,Prospects,
5.00E+14,3a412978-3979-428e-b762-f0f3a622bd00,Prospects,
4.00E+14,c394b57f-f377-4986-8c23-7ccd0ba162bb,Prospects,
4.00E+14,b1245888-d0a0-4db5-a278-115dbf6c98ec,Prospects,
4.00E+14,0e13282f-0fe1-4d8a-9a83-41cb6efb5aa1,Prospects,
4.00E+14,bb11a67f-8ee6-4b37-8598-4989f4004c32,Prospects,
4.00E+14,dc97f838-48f3-489b-aa30-c4e1f943741a,Prospects,
4.00E+14,f3135db3-9c35-40ba-bbd9-228d4ba76786,Prospects,
3.05E+14,10b4d15f-1943-4f1c-b0d7-795c8caa497f,Prospects,
4.00E+14,f6f905ee-7d91-4ed6-b398-d8a6039e9f0b,Prospects,
9.60E+14,4773a764-08bb-490e-a7d7-5d4157b82189,Prospects,
4.00E+14,f0eb461e-74ff-4dc1-a14d-439756922662,Prospects,
4.00E+14,6c490565-ad6f-49d1-bcf6-554300f2e081,Prospects,
4.00E+14,105f375c-5931-4051-948c-455c0fb62601,Prospects,
4.00E+14,9f2aeb89-ec76-495c-b3ef-3784401720f8,Prospects,
4.00E+14,4297cd13-5c60-4b20-8b19-d96b79f1f0da,Prospects,
4.00E+14,48d5cf20-298e-42b4-ad01-971ea71c01f8,Prospects,
4.00E+14,b5019eb2-10d9-4f75-a478-f6811b802d15,Prospects,
4.00E+14,4ed8df17-5b40-49f1-b4d8-5d8f9644bc23,Prospects,
4.00E+14,cbd63f24-4aab-443c-8327-57f6c997842b,Prospects,
4.00E+14,dfc24af6-1588-459c-b8cd-715ac25a8ff3,Prospects,
4.00E+14,4fb14b89-c4bc-4f24-a9aa-571313ff204b,Prospects,
4.00E+14,8d35b1c9-1de7-468d-9a72-c23b6df67bf5,Prospects,
4.00E+14,3f6ff70b-c424-44e0-b9cd-d00b3702460a,Prospects,
4.00E+14,7ec6370c-c9a2-4f29-982a-6b8d7272898c,Prospects,
4.00E+14,8f181f76-666d-46b5-a2ac-1dbe366a73ae,Prospects,
4.00E+14,205777fb-bb41-4833-a7e0-a3de0008c4fb,Prospects,
4.81E+14,8835aab4-92a5-470a-9d51-d13f17bb4760,Prospects,
4.00E+14,301cd96d-0d1b-4f12-88da-4e8486eef3cf,Prospects,
4.00E+14,802341c4-6f5d-4830-b5af-1e1524631c24,Prospects,
4.00E+14,20e150f9-cae8-47b5-a95d-d9da6adff93e,Prospects,
4.41E+14,3585817a-82df-46a1-8654-2f8cbeb03a4d,Prospects,
4.81E+14,42c50ba4-616c-4d7e-9d5f-2634068402ae,Prospects,
4.00E+14,81a848be-1eab-458e-9ac1-d7304e22dc3d,Prospects,
4.00E+14,6ef40eb9-4ff6-4325-a06c-ab5f04ffee0a,Prospects,
4.00E+14,9ccef3a3-5018-489f-81f0-89807382f3d9,Prospects,
4.00E+14,0df0d834-e1ac-493f-8567-748678e288f7,Prospects,
4.00E+14,bf91576f-2097-4924-bbb1-8415bc249e1c,Prospects,
4.00E+14,27a7aa6e-2e6f-4190-a607-dfcc28cd7a46,Prospects,
4.41E+14,8d48c070-e8f5-4cb2-981c-c399c705a0cf,Prospects,
4.00E+14,fb774e53-b7d0-4985-bbf5-d016f8693eca,Prospects,
4.41E+14,1fa52cd4-b227-4ad9-8a5a-3ad3eb798fce,Prospects,
4.00E+14,a6f0c794-3b7a-403d-88df-55c86287cf24,Prospects,
4.00E+14,7bf071bb-03b1-47d7-805d-d9afd0ef85ba,Prospects,
4.00E+14,d0423856-a242-4605-8415-cb11a448d8b5,Prospects,
4.00E+14,f7b40bfa-008e-49c1-8b3f-c095bf15c462,Prospects,
4.41E+14,4147eac1-056b-4b49-8199-918d56804abd,Prospects,
4.00E+14,8dece1de-d6b8-49aa-9a34-b3a8c44e21dc,Prospects,
4.00E+14,f348a6d3-d3e8-4f86-9a79-f1d9e5e9926c,Prospects,
4.00E+14,b8f33eef-01d5-4f2d-a0f6-c4b51db06a13,Prospects,
4.00E+14,36c0c7e0-3de2-4edb-a9ed-d654f10ce401,Prospects,
4.01E+14,4aba650a-74d9-40f5-a311-d72ca431f9e7,Prospects,
4.00E+14,0428274a-fe03-437f-b89c-957d43bffa02,Prospects,
4.00E+14,a63113eb-478c-4f13-9628-0552e9827940,Prospects,
4.00E+14,848a8a2b-1477-42d5-bb28-8ae758652a2c,Prospects,
4.00E+14,6ada2dfe-31ef-4089-b00f-b52f9f51d283,Prospects,
4.81E+14,9e19af69-a81a-4650-8b5e-018723d0efa5,Prospects,
4.00E+14,d38d61ad-3ff9-4138-abd1-cea74088fc8f,Prospects,
4.01E+14,a498d470-c94a-4eb3-8827-4f76a578bae4,Prospects,
4.41E+14,101603b0-39c7-4a9a-bbf3-62859fbf24cc,Prospects,
4.00E+14,d03ae4af-8929-4cd6-92ed-fde19b61e537,Prospects,
4.00E+14,37b59456-4a93-42b6-9308-d3f7aec73829,Prospects,
4.41E+14,b1fe69bc-e4fd-486e-9338-4e19ca40f796,Prospects,
4.00E+14,748446ca-9791-4892-a02e-e46643db8b51,Prospects,
3.05E+14,1c8bbab8-02ba-462e-b291-295b5284d61c,Prospects,
4.41E+14,73412c8d-974e-46fe-847d-f2f0484f7617,Prospects,
4.00E+14,0a893f93-7a07-4a26-b8f6-4587849d6c74,Prospects,
4.00E+14,27b76787-3154-4afd-9ff1-a0ad47868ab6,Prospects,
4.00E+14,626beb6b-f54c-4eb6-8892-c2f6ffe4166b,Prospects,
4.00E+14,ed577b6f-eddb-484e-9873-3fe0672d07ef,Prospects,
4.41E+14,55405da4-2a4e-451f-8d2b-4b1553f3b077,Prospects,
4.00E+14,4da9b4b0-dac6-40a8-b030-7fcbc16da3f7,Prospects,
4.00E+14,dbf555c5-7575-4a3c-b208-e98cc99922ec,Prospects,
4.00E+14,467aca0e-3820-426b-a3cc-da4e15bc20cf,Prospects,
4.00E+14,87e81e2a-a67a-44b2-8a6c-759a9cccfd1a,Prospects,
4.00E+14,d617067d-0821-4d4a-9731-b60774564dd2,Prospects,
4.00E+14,790cc106-9c2b-4db9-adba-ea9e4f9fe439,Prospects,
4.00E+14,4d0ba6b6-7ce2-4f39-aa8b-e4f5e01c1119,Prospects,
4.00E+14,c22f29ae-c60b-4615-83b4-db6d6aebe687,Prospects,
4.00E+14,93adc8cd-4583-4ea4-92c9-31eb98645c7b,Prospects,
4.00E+14,4347fb06-2235-427e-b45b-03ec3f1258a0,Prospects,
4.00E+14,bcbf0f1e-9f12-43a4-8750-0d0fc8cd5348,Prospects,
9.60E+14,3c7b6661-57d6-4c36-bd36-3a73549ec14e,Prospects,
4.00E+14,a7bf548e-cd6f-4cae-aa2e-ac30c1b29aa8,Prospects,
4.00E+14,68eb63c9-4331-4f8c-8f6a-8e6d804799dd,Prospects,
4.00E+14,3cc6e22c-8586-4ff5-af93-6ad34a558a12,Prospects,
4.00E+14,2a06a84e-5191-4dfc-8b32-ecad7e4a71d5,Prospects,
4.00E+14,016ab013-8439-477e-b7b1-0a86e693ada6,Prospects,
4.00E+14,b272c747-27aa-4cbd-ba86-af7d946fcb22,Prospects,
4.00E+14,1e9a4de0-a223-4e33-a611-0dda5f0be48b,Prospects,
4.81E+14,79c31643-7bd0-4c4e-9a40-be274259d263,Prospects,
4.00E+14,1b3dc74d-f56c-4c33-af4e-8c35b734cfb4,Prospects,
4.00E+14,17d1b410-a439-40fb-8f46-fb6b28892ebc,Prospects,
4.00E+14,e2d5f88b-59f4-4fcc-be7d-bd69040bccc9,Prospects,
4.00E+14,65668a79-3b16-4d1b-97a3-b1e3c38ea4ea,Prospects,
4.00E+14,f6903a87-f60d-4518-b9fb-1e5b7862b45b,Prospects,
4.81E+14,ea327708-4535-4f4e-87b4-4e9a8c2c9881,Prospects,
4.00E+14,550651b4-a2eb-470e-b03d-1d71eaa3a468,Prospects,
4.00E+14,211545eb-c108-4e90-b7a5-3d298782d869,Prospects,
4.00E+14,2f7250da-b1a3-42e9-965f-2de373af898d,Prospects,
4.00E+14,048a53f7-998a-4ac8-a5a4-7a14dff3a66c,Prospects,
4.00E+14,9c45862c-95dc-4d5f-aa03-fd13d48e7ccd,Prospects,
4.00E+14,b1e92c13-5871-404d-bdac-7fbdfdefd558,Prospects,
4.00E+14,96386506-50c1-4673-a234-1723e6d60819,Prospects,
4.00E+14,b684a065-767b-4bbf-b695-7ced4eebab07,Prospects,
4.00E+14,23d37e1b-918b-4145-aa3c-e0b1007c79cb,Prospects,
9.60E+14,6b939bd2-bff7-45da-8aa3-c18aea4d6e3b,Prospects,
4.00E+14,67a9017d-c45e-489a-b220-aeb26a7c1679,Prospects,
4.41E+14,de91b9fb-6da5-42ec-94a3-6f818568d9a3,Prospects,
4.00E+14,49e42c7a-1044-42c4-a60d-6630d469ce30,Prospects,
4.00E+14,0f433788-1104-471a-9552-96a7885174ee,Prospects,
4.41E+14,575ec3b7-14b4-4591-9598-4f3ec08b2115,Prospects,
4.00E+14,5ced1c96-240f-4dca-a26a-07713ebe45d5,Prospects,
4.00E+14,ba969583-0349-42d3-a8d9-d4e8760eeead,Prospects,
4.81E+14,1ae92c4e-2b5b-48b2-80e3-6655e9773968,Prospects,
4.41E+14,a181ac0b-5fbb-4cfe-976b-063b0feb41d2,Prospects,
4.00E+14,b145c3b7-2fad-40d9-9755-d8e7b9b6bdf4,Prospects,
4.00E+14,8b002570-c7cf-464f-9b1f-438c2564fbab,Prospects,
4.00E+14,cd8e4023-65dd-425b-9cc2-b0046c07d969,Prospects,
4.00E+14,db2b7ff4-de9a-499f-a874-6243c7827a26,Prospects,
4.00E+14,69db1634-2933-44dc-a5b3-b8ddae5df72a,Prospects,
4.41E+14,3be34289-bac6-40bc-8656-8b1a03e27e7b,Prospects,
4.41E+14,70e210e7-5d37-45cf-85ee-59d03d04d484,Prospects,
4.00E+14,97ed871f-83f5-4f8e-a2b4-00e06760a435,Prospects,
4.00E+14,70ab3d62-5356-4217-bc7f-cb041f74bb35,Prospects,
4.00E+14,8891ad6f-06cd-4e52-9f11-fb3f5e01369e,Prospects,
4.00E+14,f96682bc-0112-4b15-8fb4-05f3c9477de8,Prospects,
4.81E+14,8005a189-3797-4094-9f88-f101ecda2b09,Prospects,
4.00E+14,ca6a2034-766b-4eff-be5c-c7b6c6b561ee,Prospects,
4.00E+14,b656b870-1ff3-4f31-ab36-9042ea8d6338,Prospects,
4.00E+14,a264b462-6108-4b4d-bfc5-9c9911e39726,Prospects,
4.81E+14,9cd560f2-7902-4076-880b-95d49b29eaa5,Prospects,
4.00E+14,e1f3594a-b185-41d4-9571-47da64a315c8,Prospects,
4.00E+14,6a06dd4b-29f7-4cb3-abf4-d1a9a43cc9d8,Prospects,
4.41E+14,7dfc69d2-e703-4e6b-96ee-1f472e078321,Prospects,
4.00E+14,f5288796-930a-4672-bbc1-43d02e9f349e,Prospects,
4.00E+14,7794bc03-0f1d-43b2-9399-a80041d14051,Prospects,
4.00E+14,733fc7d9-ff8c-4ee8-a886-5e05dbfda4e5,Prospects,
4.00E+14,9b9df17c-1caf-46a5-b7e7-265e4fbdfd14,Prospects,
4.00E+14,a7a10cce-dacc-4787-8637-fa439e775264,Prospects,
4.81E+14,b94aa976-72d3-416b-93ce-ba974af0b5ca,Prospects,
4.00E+14,c9ec77ff-4482-4b3c-8033-976ddfd69d3a,Prospects,
4.00E+14,e07fbd5f-e25b-4f2f-a9c1-ee989761cb2b,Prospects,
4.00E+14,aed6348b-9fce-48cb-8445-87770cf7ab42,Prospects,
9.60E+14,05a17db8-c245-4eab-9647-f646ef8b0a88,Prospects,
4.41E+14,6a5de127-28ad-42e8-bad9-11234ec295f4,Prospects,
4.00E+14,71ce8377-1625-45dc-bc44-debb1be9344e,Prospects,
4.00E+14,0b4c4cb3-8c42-4b76-a978-9524618a7086,Prospects,
4.00E+14,b9ff344d-8d5c-4c01-8c12-fbaca20e950c,Prospects,
4.00E+14,2a3f68ff-40b9-4f29-94e2-ff58d7f599db,Prospects,
4.41E+14,8baf1202-b88a-436c-b677-d33afbd851ff,Prospects,
4.00E+14,8b241cfe-9749-441c-996e-74427acb492c,Prospects,
4.00E+14,e58831a2-c820-49b5-90ed-fc0a80a43c50,Prospects,
4.00E+14,007cb6c5-680f-4f6a-9819-2c49cc9e772d,Prospects,
4.00E+14,4b86fc68-651a-47ce-8410-5b19f93cf9b5,Prospects,
4.00E+14,a3d2d5b1-6b82-47e7-a180-4a44b2b08d7c,Prospects,
4.00E+14,082362f5-afc4-4bd9-a6b3-f0cd7e57694a,Prospects,
4.41E+14,cca41e3c-cda5-4e68-a703-60746f3f63e6,Prospects,
4.00E+14,2977c84c-70d6-4012-b77b-a39a7eb95057,Prospects,
9.60E+14,e56b29f8-94a0-4eeb-a29f-246dbe3c4abe,Prospects,
4.00E+14,b1d77e22-3479-44d4-b310-66c10867180a,Prospects,
4.00E+14,ea89777d-875a-43ff-bb9e-fe872b7fb0a4,Prospects,
4.81E+14,002c370d-7963-48b4-b9f6-8be5428d65c3,Prospects,
4.00E+14,9e3b5031-a808-4577-ba77-902a292adc0a,Prospects,
4.81E+14,d78ce24b-522a-46cb-a6c8-fb6727d2dc9d,Prospects,
4.41E+14,2f3b2f1d-9b01-4109-ad3c-306566942963,Prospects,
4.00E+14,6b06f9aa-acfb-4c1f-8d89-6d45b6b56553,Prospects,
4.00E+14,f6930ddc-80cc-4b2e-b898-e8eddcea828f,Prospects,
4.00E+14,dc393090-bda7-468b-8347-f71604c4c9c0,Prospects,
4.00E+14,cae6839d-9c65-4486-90ea-99258c7ccbe5,Prospects,
4.00E+14,e34239af-7d86-476b-ac4c-ecbda7c7ce4c,Prospects,
4.00E+14,9868f3e9-b151-4f00-b21f-fa43fbc52110,Prospects,
4.00E+14,6b610914-13cc-4930-a364-0ae86e2ac4fd,Prospects,
4.00E+14,66c70ac7-ca26-4454-9622-3a45785e867b,Prospects,
4.00E+14,a170b49e-2cf4-43b8-8f68-aa3d9e083db5,Prospects,
4.00E+14,61463e52-e154-4001-a850-dcc02d33d812,Prospects,
4.00E+14,a6fc2310-9caa-4c5f-b2aa-a2775d2cdf63,Prospects,
4.00E+14,42769585-2cbf-4f2b-94bb-d7eff5b96447,Prospects,
4.41E+14,3879b436-9bd5-4868-b785-34ce56b8f6dc,Prospects,
4.00E+14,a424ef0c-d665-4a1f-b9e0-ef9c8be8c571,Prospects,
4.41E+14,fa903a9a-89e5-4caf-9b55-6277b7acec88,Prospects,
4.00E+14,206187be-5b03-4620-be1e-615db1667264,Prospects,
4.00E+14,332a59d2-f89d-4e04-87b5-fd590a2bf5fb,Prospects,
4.00E+14,50b311f7-75bd-45d1-917a-6034b537bb1a,Prospects,
4.00E+14,cb767eb6-035b-4982-93d1-44f029921711,Prospects,
4.00E+14,e32fd3c7-98be-4408-9ff3-138a6a8e11a0,Prospects,
4.00E+14,5a5e443b-5bbc-49cc-a2a9-13b183617247,Prospects,
4.00E+14,05b2a69e-1b31-4a20-891f-60431c4c3f90,Prospects,
4.00E+14,704e9e00-9488-4f36-a4d4-8c5de95f4fe1,Prospects,
4.00E+14,0e933b79-4d83-49be-8f92-6853f9528a62,Prospects,
4.00E+14,fda3b4fc-e465-4ed5-80db-0ec652ba7ebd,Prospects,
4.81E+14,9fbc14f2-10f1-406d-8903-6c0578458d9c,Prospects,
4.00E+14,2af661ac-45e8-4a44-b8bd-fb41085a6852,Prospects,
4.00E+14,fd55d050-cb97-4926-80d2-f6b6153dedd9,Prospects,
4.41E+14,c6d7eca1-5f08-4af9-b446-1e29bbd29df3,Prospects,
4.81E+14,8407e6da-5d21-45e0-8186-227488bacf71,Prospects,
4.00E+14,30b3c101-8e56-4c29-a1b0-f19440754fd3,Prospects,
4.00E+14,5bb5f3d3-419a-48b3-a801-729a84a5ffba,Prospects,
4.41E+14,702d8cf0-0da8-4e8c-aeb1-f63dc0310ba5,Prospects,
4.00E+14,92ce2da8-89ec-4b86-bf2c-716aa81245da,Prospects,
4.00E+14,b9fed408-82b7-4fb1-969a-d35afb8b42e9,Prospects,
4.00E+14,385d22f6-584b-47ad-ad74-eb0de2213112,Prospects,
4.00E+14,91255a85-ff99-4726-93ee-80bf4cb50ed2,Prospects,
4.00E+14,4376e3c9-d428-421a-98ba-aed78a9a4fbc,Prospects,
4.00E+14,9a97251e-379f-454e-afbe-3ad05cf31bab,Prospects,
4.00E+14,39dc047c-a3f7-4e11-945a-da6a481d57e8,Prospects,
4.81E+14,d99d46c7-da2e-4a36-8e19-d32996387965,Prospects,
4.00E+14,95ec7913-aece-4303-8e20-65a2ee2adc67,Prospects,
4.00E+14,6e2bb4b1-468a-45b3-922e-668bdd6f5eb1,Prospects,
4.00E+14,9308b48e-4a4f-420d-8b17-6192d791a445,Prospects,
4.41E+14,05cee0b9-c031-4ba1-b881-007450fe95c1,Prospects,
4.00E+14,0420520a-9ed6-4a3a-81b1-94e4a575fa6b,Prospects,
4.00E+14,b59aee12-dd43-4943-92b5-38ddbc5bd290,Prospects,
4.00E+14,dee05d83-67dd-43ee-9a09-208b7e729191,Prospects,
4.00E+14,22d4a66c-11c5-45f2-bda5-077154c80bab,Prospects,
4.00E+14,08805644-9cea-4bb0-a940-87a79b7eaa7a,Prospects,
4.00E+14,700ee999-252d-4200-9306-e21af9c3ee0f,Prospects,
4.00E+14,6b5ec98b-05bb-4ea4-9ddb-477efcbee498,Prospects,
4.00E+14,269d0986-6be3-4aaf-b24c-11f7bcc3e575,Prospects,
4.00E+14,643c8932-9b34-4015-a3a8-67eb4139d857,Prospects,
4.00E+14,08631722-4106-41e4-95b9-6f30d4816d99,Prospects,
4.00E+14,3f981fbf-545d-4cb2-a38e-1251f454c3bb,Prospects,
4.00E+14,64806f26-4e2e-4b96-8a20-3d368519d760,Prospects,
9.60E+14,55e3347c-9690-44b3-a6ab-86bc6b90bbbd,Prospects,
4.41E+14,22441a84-7c7f-4680-8ca5-b120c9c4ac34,Prospects,
4.00E+14,d186dc7c-3e97-4c29-ba82-948d1959e5f7,Prospects,
4.00E+14,7c3927d5-6ded-45e7-86a3-5ddc8caa2d92,Prospects,
4.00E+14,6d4bec11-3c70-40bb-864a-e6a5a74a3e80,Prospects,
4.00E+14,c96f6b32-5a2e-47db-b40b-1c946f330ba3,Prospects,
4.00E+14,ac1b490a-5a25-4e32-9727-fe94b8434150,Prospects,
4.00E+14,31971024-9caf-47fa-95e2-b1254401430d,Prospects,
4.00E+14,825e4b11-35d8-4692-a9d1-223f604e5259,Prospects,
1.20E+14,e754aab7-8b27-48f5-8bfa-6eb113e23808,Prospects,
4.00E+14,82fd173e-1e28-4021-b040-6ea0005b1810,Prospects,
4.00E+14,4d149a9e-6646-46d8-8ad4-b657d0c6d175,Prospects,
4.00E+14,a073f505-47d4-43e7-b74d-b5bee73ac50f,Prospects,
4.00E+14,0c6492ea-209a-4fdd-82be-1037c231223b,Prospects,
1.51E+14,280931dc-5526-4293-8067-8342e95fe739,Prospects,
4.00E+14,5d8ef4a5-815a-417b-8803-c94b6762412e,Prospects,
3.51E+14,15edfaaa-562b-45d9-bba0-bca67fc39904,Prospects,
4.00E+14,aaa92ee2-ab27-4db8-a525-8999127cf866,Prospects,
4.00E+14,5950211c-7d36-4c84-af27-1751b7b7954a,Prospects,
4.00E+14,fd02a55e-d2b7-40d1-84b5-9efb1a014cc0,Prospects,
4.81E+14,33993626-7f7c-40d8-8e89-93a140bf3b90,Prospects,
4.00E+14,b3ea3c31-76fd-4f8b-91e9-8a5b98352e80,Prospects,
4.00E+14,af087809-389c-4539-97bc-c1bada6e3de3,Prospects,
4.41E+14,e7b0aafc-e2b8-4622-80af-c86eacc46be3,Prospects,
4.00E+14,656ef5e7-725c-4eae-8c0c-7c30721844dd,Prospects,
4.00E+14,3a6ffec2-6fcb-4d2a-8254-cfeb0f86d447,Prospects,
4.00E+14,284dcb3f-fa89-4ff3-abe3-f02041db68ee,Prospects,
4.00E+14,a2938ee8-57f2-4bd8-8717-630475df0b66,Prospects,
4.00E+14,c36d97e4-1284-4e02-b5de-32f46ee25953,Prospects,
4.00E+14,8eb7d69e-9e61-46c0-8809-b38a11689d74,Prospects,
4.00E+14,9735237f-c793-4f1d-9152-80a4f04d206d,Prospects,
4.00E+14,9e34ef64-75dc-4e65-8024-dcaefd4f2c9f,Prospects,
4.41E+14,1c1f7d0e-6b8e-4a8e-abe6-ab5c48df3f5f,Prospects,
4.00E+14,68def42b-f86f-40b8-b35a-329a452e0ad7,Prospects,
4.00E+14,898794d9-36cd-4368-8807-685c54709f8f,Prospects,
4.00E+14,c01b1ec4-5a5b-4540-bf09-3e9d3e4cc8ba,Prospects,
4.00E+14,b02a35ce-792c-4957-98a0-7abf5659a56d,Prospects,
4.00E+14,f723ca1d-132b-47f1-a246-8399956416e1,Prospects,
4.00E+14,aac63900-8993-4ded-a9d6-2e503de47821,Prospects,
4.41E+14,c69c4e04-d0c4-4629-818c-5f6e1ac3e64d,Prospects,
1.20E+14,7854fcb1-93a1-401f-b225-203030c09980,Prospects,
4.00E+14,bf741232-aec8-4d9d-821d-52dcb30b5f64,Prospects,
4.00E+14,792c7227-b2ac-42b1-af2b-3194d1fb18e6,Prospects,
4.00E+14,c4bd9850-ce34-4f12-b331-57c295789503,Prospects,
4.00E+14,a9b0ef4b-748d-48bc-9048-862ff0f38e27,Prospects,
4.00E+14,c0e1b507-2ff5-43a6-b17e-d9f111e889ef,Prospects,
9.60E+14,d9fd5520-dcf1-40db-a358-aeca53b2566a,Prospects,
